try,time,mouseMoveDistace,miss,14,26,54
1,778.0,443.83,0
2,723.0,445.12,0
3,641.0,461.06,0
4,826.0,450.14,0
5,810.0,448.58,0
6,610.0,452.35,0
7,790.0,431.06,0
8,919.0,415.74,0
9,641.0,425.23,0
10,741.0,432.09,0
11,660.0,439.63,0
12,609.0,440.08,0
13,590.0,429.8,0
