try,time,mouseMoveDistace,miss,14,27,32
1,588.0,651.5,0
2,682.0,649.61,0
3,509.0,677.84,0
4,529.0,687.38,0
5,538.0,682.9,0
6,759.0,686.43,0
7,700.0,657.03,0
8,608.0,614.17,0
9,537.0,644.47,0
10,680.0,672.02,0
11,570.0,648.78,0
12,680.0,665.16,0
13,559.0,621.91,0
