try,time,mouseMoveDistace,miss,14,26,10
1,419.0,198.71,0
2,411.0,218.63,0
3,360.0,233.69,0
4,349.0,217.34,0
5,370.0,202.73,0
6,360.0,203.57,0
7,389.0,206.48,0
8,420.0,167.63,0
9,400.0,169.29,0
10,393.0,176.03,0
11,348.0,190.68,0
12,399.0,213.12,0
13,320.0,228.97,0
