try,time,mouseMoveDistace,miss,14,26,40
1,488.0,401.32,1
2,691.0,386.18,0
3,568.0,424.08,0
4,540.0,436.66,0
5,500.0,447.22,0
6,421.0,449.91,0
7,478.0,440.03,0
8,509.0,465.79,0
9,520.0,479.86,0
10,599.0,447.84,0
11,670.0,411.71,0
12,510.0,398.9,0
13,517.0,397.61,0
