try,time,mouseMoveDistace,miss,14,25,9
1,608.0,261.49,0
2,599.0,263.35,0
3,620.0,265.41,0
4,572.0,260.56,0
5,578.0,258.07,0
6,659.0,239.4,0
7,622.0,238.0,0
8,548.0,260.05,0
9,590.0,243.29,0
10,581.0,228.53,0
11,531.0,239.64,0
12,668.0,241.63,0
13,510.0,245.28,0
